UPC,Brand Name,Product Name,Tags
1.8386E+11,Early On Baby,Apple Banana,"Infant, fruit"
1.8386E+11,Early On Baby,Apple Mango,"Infant, fruit"
1.8386E+11,Early On Baby,Apple Plum,"Infant, fruit"
1.8386E+11,Early On Baby,Applesauce,"Infant, fruit"
1.8386E+11,Early On Baby,Carrots,"Infant, fruit"
1.8386E+11,Early On Baby,Mixed Vegetables,"Infant, veggies"
1.8386E+11,Early On Baby,Pear Strawberry,"Infant, fruit"
1.8386E+11,Early On Baby,Pears,"Infant, fruit"
1.8386E+11,Early On Baby,Peas,"Infant, fruit, veggies"
1.8386E+11,Early On Baby,Squash,"Infant, fruit, veggies"
1.8386E+11,Early On Baby,Sweet Potatoes,"Infant, fruit, veggies"
23923300729,Earth's Best,Apple Butternut Squash  2nd,"Infant, fruit, veggies"
23923200159,Earth's Best,Apples &amp; Bananas 2nd,"Infant, fruit"
23923200180,Earth's Best,Apples &amp; Blueberries 2nd,"Infant, fruit"
23923200104,Earth's Best,Apples 2nd,"Infant, fruit"
23923200135,Earth's Best,Apples and Apricots 2nd,"Infant, fruit"
23923200142,Earth's Best,Apples and Plums 2nd,"Infant, fruit"
23923300712,Earth's Best,Banana Mango 2nd,"Infant, fruit"
23923200173,Earth's Best,Bananas 2nd,"Infant, fruit"
23923200227,Earth's Best,"Bananas, Peaches &amp; Raspberries 2nd ","Infant, fruit"
23923300743,Earth's Best,Carrot Tomato 2nd,"Infant, fruit"
23923300309,Earth's Best,Carrots 2nd,"Infant, fruit"
23923300354,Earth's Best,Corn &amp; Butternut Squash 2nd,"Infant, fruit, veggies"
23923200043,Earth's Best,First Apples,"Infant, fruit, veggies"
23923200074,Earth's Best,First Bananas,"Infant, fruit, veggies"
23923200029,Earth's Best,First Carrots,"Infant, fruit, veggies"
23923200050,Earth's Best,First Pears,"Infant, fruit, veggies"
23923200012,Earth's Best,First Peas,"Infant, fruit, veggies"
23923200340,Earth's Best,First Prunes,"Infant, fruit, veggies"
23923200395,Earth's Best,First Squash,"Infant, fruit, veggies"
23923200036,Earth's Best,First Sweet Potatoes,"Infant, fruit, veggies"
23923252103,Earth's Best,Fresh Apple Value Pack,"Infant, fruit, veggies"
23923351301,Earth's Best,Fresh Carrot Value Pack,"Infant, fruit, veggies"
23923252165,Earth's Best,Fresh Pear Value Pack,"Infant, fruit, veggies"
23923300385,Earth's Best,Garden Vegetables 2nd,"Infant, fruit, veggies"
23923200166,Earth's Best,Pears,"Infant, fruit, veggies"
23923200210,Earth's Best,Pears &amp; Mangos 2nd,"Infant, fruit, veggies"
23923200197,Earth's Best,Pears &amp; Raspberries 2nd,"Infant, fruit, veggies"
23923200739,Earth's Best,Pumpkin Apple,"Infant, fruit, veggies"
23923300736,Earth's Best,Sweet Potato Apricot 2nd,"Infant, fruit, veggies"
23923300316,Earth's Best,Sweet Potatoes 2nd,"Infant, fruit, veggies"
23923300347,Earth's Best,Winter Squash 2nd,"Infant, fruit, veggies"
36800221543,Full Circle,Apple Apricot Stage 2,"Infant, fruit, veggies"
36800221482,Full Circle,Apple Banana Stage 2,"Infant, fruit, veggies"
36800221444,Full Circle,Apple Blueberry Stage 2,"Infant, fruit, veggies"
36800221338,Full Circle,Applesauce Stage 2,"Infant, fruit, veggies"
36800221345,Full Circle,Bananas Stage 2,"Infant, fruit, veggies"
36800221352,Full Circle,Carrots Stage 2,"Infant, fruit, veggies"
36800221246,Full Circle,Pears Stage 2,"Infant, fruit, veggies"
36800221208,Full Circle,Squash Stage 2,"Infant, fruit, veggies"
36800221123,Full Circle,Sweet Potatoes Stage 2,"Infant, fruit, veggies"
15000073473,Gerber,Apple Blueberry 2nd Foods,"Infant, fruit, veggies"
15000004477,Gerber,Apple Blueberry 2nd Foods,"Infant, fruit, veggies"
15000004279,Gerber,Apple Strawberry Banana 2nd Foods,"Infant, fruit, veggies"
15000073275,Gerber,Apple Strawberry Banana 2nd Foods,"Infant, fruit, veggies"
15000073206,Gerber,Apples &amp; Cherries 2nd Foods,"Infant, fruit, veggies"
15000004316,Gerber,Applesauce 2nd Foods,"Infant, fruit, veggies"
15000073312,Gerber,Applesauce 2nd Foods,"Infant, fruit, veggies"
15000073381,Gerber,Apricot with Mixed Fruit 2nd Foods,"Infant, fruit, veggies"
15000073442,Gerber,Banana Mixed Berries 2nd Foods,"Infant, fruit, veggies"
15000073510,Gerber,Banana Orange Medley 2nd Foods,"Infant, fruit, veggies"
15000073633,Gerber,Banana Plum Grape 2nd Foods,"Infant, fruit, veggies"
15000073428,Gerber,Banana with Apples &amp; Pears 2nd Foods,"Infant, fruit, veggies"
15000073350,Gerber,Bananas 2nd Foods,"Infant, fruit, veggies"
15000004354,Gerber,Bananas 2nd Foods,"Infant, fruit, veggies"
15000004118,Gerber,Carrots 2nd Foods,"Infant, fruit, veggies"
15000073114,Gerber,Carrots 2nd Foods,"Infant, fruit, veggies"
15000073190,Gerber,Garden Vegetables 2nd Foods,"Infant, fruit, veggies"
15000073121,Gerber,Green Beans 2nd Foods,"Infant, fruit, veggies"
15000004125,Gerber,Green Beans 2nd Foods,"Infant, fruit, veggies"
15000073145,Gerber,Mixed Vegetables 2nd Foods,"Infant, fruit, veggies"
15000074357,Gerber,Organic Apple Blackberry,"Infant, fruit, veggies"
15000074340,Gerber,Organic Apples and Summer Peaches,"Infant, fruit, veggies"
15000074371,Gerber,"Organic Apples, Blueberries and Spinach","Infant, fruit, veggies"
15000074326,Gerber,"Organic Apples, Carrots and Squash","Infant, fruit, veggies"
15000074333,Gerber,Organic Banana Mango,"Infant, fruit, veggies"
15000074364,Gerber,Organic Banana Squash,"Infant, fruit, veggies"
15000074395,Gerber,"Organic Carrots, Apples and Mangoes","Infant, fruit, veggies"
15000074302,Gerber,Organic Pear Spinach,"Infant, fruit, veggies"
15000074319,Gerber,"Organic Pear, Carrot and Peas","Infant, fruit, veggies"
15000074388,Gerber,"Organic Pears, Peaches and Strawberries","Infant, fruit, veggies"
15000073305,Gerber,Peaches 2nd Foods,"Infant, fruit, veggies"
15000073329,Gerber,Pear Pineapple 2nd Foods,"Infant, fruit, veggies"
15000004347,Gerber,Pears 2nd Foods,"Infant, fruit, veggies"
15000073343,Gerber,Pears 2nd Foods,"Infant, fruit, veggies"
15000073169,Gerber,Peas 2nd Foods,"Infant, fruit, veggies"
15000004163,Gerber,Peas 2nd Foods,"Infant, fruit, veggies"
15000073367,Gerber,Prunes with Apples 2nd Foods,"Infant, fruit, veggies"
15000073176,Gerber,Squash 2nd Foods,"Infant, fruit, veggies"
15000004170,Gerber,Squash 2nd Foods,"Infant, fruit, veggies"
15000073237,Gerber,Sweet Potatoes &amp; Corn 2nd Foods,"Infant, fruit, veggies"
15000004187,Gerber,Sweet Potatoes 2nd Foods,"Infant, fruit, veggies"
15000073183,Gerber,Sweet Potatoes 2nd Foods,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,Apricots and Sweet Potatoes,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,"Bananas, Beets and Blueberries","Infant, fruit, veggies"
8.52697E+11,Happy Baby,Cherry and Apple,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,Kiwi and Banana,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,Mangos,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,Pears,"Infant, fruit, veggies"
8.52697E+11,Happy Baby,"Peas, Broccoli and Pears","Infant, fruit, veggies"
8.52697E+11,Happy Baby,"Spinach, Mango and Pear","Infant, fruit, veggies"
48685559956,HealthyTimes,Baby Sweet Peas Stage 1,"Infant, fruit, veggies"
48685559963,HealthyTimes,Butternut Squash Stage 1,"Infant, fruit, veggies"
48685560082,HealthyTimes,Cabana Banana Stage 1,"Infant, fruit, veggies"
48685559918,HealthyTimes,Country Apples Stage 1,"Infant, fruit, veggies"
48685560068,HealthyTimes,Farmhouse Country Vegetables,"Infant, fruit, veggies"
48685559949,HealthyTimes,Garden Fresh Carrots Stage 1,"Infant, fruit, veggies"
48685560051,HealthyTimes,Harvest Time Vegetable Dinner,"Infant, fruit, veggies"
48685560006,HealthyTimes,Island Fruit Jumble Stage 2,"Infant, fruit, veggies"
48685559925,HealthyTimes,Jucie Golden Pears Stage 1,"Infant, fruit, veggies"
48685560013,HealthyTimes,Orchard Fruit Peekaboo Stage 2,"Infant, fruit, veggies"
48685560037,HealthyTimes,Sun-Sweet Strawberry Kiwi Stage 2,"Infant, fruit, veggies"
48685559994,HealthyTimes,Sweet Potato with Apple Stage 2,"Infant, fruit, veggies"
48685559970,HealthyTimes,Sweet Potatoes Stage 1,"Infant, fruit, veggies"
48685560020,HealthyTimes,Tropical Fruit Medley Stage 2,"Infant, fruit, veggies"
58200005721,Mom to Mom,Apple Blueberry,"Infant, fruit, veggies"
585722,Mom to Mom,Apple Blueberry,"Infant, fruit, veggies"
585712,Mom to Mom,Apple Mango,"Infant, fruit, veggies"
58200005714,Mom to Mom,Apple Mango,"Infant, fruit, veggies"
58200005738,Mom to Mom,Apple Pear Banana,"Infant, fruit, veggies"
585732,Mom to Mom,Apple Pear Banana,"Infant, fruit, veggies"
58200005639,Mom to Mom,Applesauce,"Infant, fruit, veggies"
585632,Mom to Mom,Applesauce,"Infant, fruit, veggies"
585662,Mom to Mom,Banana,"Infant, fruit, veggies"
58200005660,Mom to Mom,Banana,"Infant, fruit, veggies"
585672,Mom to Mom,Carrots,"Infant, fruit, veggies"
58200005677,Mom to Mom,Carrots,"Infant, fruit, veggies"
585702,Mom to Mom,Mixed Vegetables,"Infant, fruit, veggies"
58200005707,Mom to Mom,Mixed Vegetables,"Infant, fruit, veggies"
585682,Mom to Mom,Pear,"Infant, fruit, veggies"
58200005684,Mom to Mom,Pear,"Infant, fruit, veggies"
58200005691,Mom to Mom,Peas,"Infant, fruit, veggies"
585692,Mom to Mom,Peas,"Infant, fruit, veggies"
585652,Mom to Mom,Sweet Potato,"Infant, fruit, veggies"
58200005653,Mom to Mom,Sweet Potato,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Apple Apricot,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Apple Blueberry,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Apple Pear Banana,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Apple Strawberry,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Applesauce,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Banana &amp; Apples,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Carrots,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Mango &amp; Apples,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Mixed Vegetables,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Pear,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Pear Raspberry,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Peas,"Infant, fruit, veggies"
7.94505E+11,Mom's Natural Choice,Sweet Potato,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Apricot,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Apricot,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Blueberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Blueberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Mango,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Mango,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Mango,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Pear Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Apple Pear Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Applesauce,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Applesauce,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Applesauce,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Banana,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Carrots,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Carrots,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Carrots,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Carrots and Peas,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Carrots and Peas,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Mixed Vegetables,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Mixed Vegetables,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Mixed Vegetables,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pear Raspberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pear Raspberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pear Strawberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pear Strawberry,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pears,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Pears,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Peas,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Peas,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Peas,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Squash,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Squash,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Squash,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Sweet Potato,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Sweet Potato,"Infant, fruit, veggies"
8.50127E+11,Mom's Organic Choic,Sweet Potato,"Infant, fruit, veggies"
11110368331,Naturally Preferred,Apple Apricot Baby Food,"Infant, fruit, veggies"
11110368225,Naturally Preferred,Apple Blueberry Baby Food,"Infant, fruit, veggies"
11110368218,Naturally Preferred,Apple Mango Baby Food,"Infant, fruit, veggies"
11110368201,Naturally Preferred,Apple Plum Baby Food,"Infant, fruit, veggies"
11110368232,Naturally Preferred,Garden Carrots Baby Food,"Infant, fruit, veggies"
11110368270,Naturally Preferred,Garden Peas Baby Food,"Infant, fruit, veggies"
11110368263,Naturally Preferred,Orchard Pears Baby Food,"Infant, fruit, veggies"
11110368294,Naturally Preferred,Spinach Carrots Baby Food,"Infant, fruit, veggies"
11110368324,Naturally Preferred,Sweet Potatoes Baby Food,"Infant, fruit, veggies"
11110368300,Naturally Preferred,Winter Squash Baby Food,"Infant, fruit, veggies"
13000000611,Natures Goodness,Apples &amp; Blueberries 2,"Infant, fruit, veggies"
13000000482,Natures Goodness,Apples &amp; Pears 2,"Infant, fruit, veggies"
75200000143,Natures Goodness,"Apples, Strawberries &amp; Bananas 2","Infant, fruit, veggies"
13000000475,Natures Goodness,Applesauce 2,"Infant, fruit, veggies"
13000000376,Natures Goodness,Apricots With Pears &amp; Apples 2,"Infant, fruit, veggies"
13000000383,Natures Goodness,Banana With Apples &amp; Pears 2,"Infant, fruit, veggies"
13000000420,Natures Goodness,Bananas 2,"Infant, fruit, veggies"
13000000529,Natures Goodness,Carrots 2,"Infant, fruit, veggies"
13000000062,Natures Goodness,Corn &amp; Sweet Potatoes 2,"Infant, fruit, veggies"
13000000567,Natures Goodness,Green Beans 2,"Infant, fruit, veggies"
13000000161,Natures Goodness,Mixed Vegetables 2,"Infant, fruit, veggies"
13000000581,Natures Goodness,Peaches 2,"Infant, fruit, veggies"
13000000505,Natures Goodness,Pears 2,"Infant, fruit, veggies"
13000000437,Natures Goodness,Plums With Apples 2,"Infant, fruit, veggies"
13000000574,Natures Goodness,Squash 2,"Infant, fruit, veggies"
13000000543,Natures Goodness,Sweet Peas 2,"Infant, fruit, veggies"
13000000536,Natures Goodness,Sweet Potatoes 2,"Infant, fruit, veggies"
42563004019,Organic Baby,"Apples &amp; Apricots, Organic","Infant, fruit, veggies"
42563004033,Organic Baby,"Apples &amp; Bananas, Organic","Infant, fruit, veggies"
42563004064,Organic Baby,"Apples &amp; Blueberries, Organic","Infant, fruit, veggies"
42563004040,Organic Baby,"Apples &amp; Mangos, Organic","Infant, fruit, veggies"
42563004026,Organic Baby,"Apples &amp; Plums, Organic","Infant, fruit, veggies"
42563004002,Organic Baby,"Applesauce, Organic","Infant, fruit, veggies"
42563004408,Organic Baby,"Bananas, Organic","Infant, fruit, veggies"
42563004088,Organic Baby,"Carrots, Organic","Infant, fruit, veggies"
42563004415,Organic Baby,"Pears &amp; Raspberries, Organic","Infant, fruit, veggies"
42563004163,Organic Baby,"Pears &amp; Strawberries, Organic","Infant, fruit, veggies"
42563004149,Organic Baby,"Pears, Organic","Infant, fruit, veggies"
42563004187,Organic Baby,"Peas, Organic","Infant, fruit, veggies"
42563004224,Organic Baby,"Spinach &amp; Carrots, Organic","Infant, fruit, veggies"
42563004286,Organic Baby,"Sweet Potatoes, Organic","Infant, fruit, veggies"
42563004248,Organic Baby,"Winter Squash, Organic","Infant, fruit, veggies"
94922108012,Organico,Apple Apricot,"Infant, fruit, veggies"
94922108029,Organico,Apple Banana,"Infant, fruit, veggies"
94922108036,Organico,Apple Blueberry,"Infant, fruit, veggies"
94922108043,Organico,Apple Mango,"Infant, fruit, veggies"
94922108050,Organico,Apple Pear Banana,"Infant, fruit, veggies"
94922108067,Organico,Applesauce,"Infant, fruit, veggies"
94922108074,Organico,Banana,"Infant, fruit, veggies"
94922108081,Organico,Carrots,"Infant, fruit, veggies"
94922108098,Organico,Mixed Vegetables,"Infant, fruit, veggies"
94922108104,Organico,Pear,"Infant, fruit, veggies"
94922108111,Organico,Pear Resberry,"Infant, fruit, veggies"
94922108128,Organico,Peas,"Infant, fruit, veggies"
94922108135,Organico,Squash,"Infant, fruit, veggies"
94922108142,Organico,Sweet Potato,"Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,Apple and Grape,"Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,"Carrot, Squash, and Apple","Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,"Mango, Banana, and Orange","Infant, fruit, veggies"
8.15967E+11,Peter Rabbit Organics,"Pea, Spinash, Apple","Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,Peach and Apple,"Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,Strawberry and Banana,"Infant, fruit, veggies"
8.15367E+11,Peter Rabbit Organics,"Sweet Potato, Corn, Apple","Infant, fruit, veggies"
8.9018E+11,Plum Organics,Apple &amp; Carrot,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,"Blueberry, Pear, &amp; Purple Carrot","Infant, fruit, veggies"
8.46675E+11,Plum Organics,Broccoli &amp; Apple,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Apples,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Bananas,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Mangos,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Peaches,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Pears,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Just Prunes,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,"Peach, Apricot &amp; Banana","Infant, fruit, veggies"
8.9018E+11,Plum Organics,Pear &amp; Mango,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,Pumpkin &amp; Banana,"Infant, fruit, veggies"
8.9018E+11,Plum Organics,"Spinach, Peas, &amp; Pear","Infant, fruit, veggies"
8.9018E+11,Plum Organics,"Sweet Potato, Corn &amp; Apple","Infant, fruit, veggies"
8.18512E+11,Sprout,Apple &amp; Blueberry,"Infant, fruit, veggies"
8.97415E+11,Sprout,Apples &amp; Blueberries,"Infant, fruit, veggies"
8.97415E+11,Sprout,Bananas &amp; Mango,"Infant, fruit, veggies"
8.18512E+11,Sprout,"Carrot, Apple &amp; Mango","Infant, fruit, veggies"
8.18512E+11,Sprout,"Green Beans, Peas &amp; Sweet Corn","Infant, fruit, veggies"
8.18512E+11,Sprout,Pear &amp; Apricot,"Infant, fruit, veggies"
8.18512E+11,Sprout,"Pear, Kiwi &amp; Spinach","Infant, fruit, veggies"
8.97415E+11,Sprout,Pears &amp; Apricots,"Infant, fruit, veggies"
8.97415E+11,Sprout,Sweet Baby Carrots,"Infant, fruit, veggies"
8.97415E+11,Sprout,"Sweet Baby Carrots, Apples &amp; Mango","Infant, fruit, veggies"
6.83744E+11,Target - Up and Up,Apple,"Infant, fruit, veggies"
6.83744E+11,Target - Up and Up,Banana,"Infant, fruit, veggies"
6.83744E+11,Target - Up and Up,Peach,"Infant, fruit, veggies"
6.83744E+11,Target - Up and Up,Pear,"Infant, fruit, veggies"
6.83744E+11,Wal-Mart - Parent's C,Apple Carrots 2nd Food,"Infant, fruit, veggies"
